Identificador,FK_Evaluacion_Evaluacion,FK_Alumnos_Apellidos_Nombre,FK_Modulos_Nombre,FK_Notas_Nota,Nota Real
144596,4,10575,3197,8,7
144597,3,10575,3197,8,7
144598,3,10989,3197,9,8
144599,4,10989,3197,9,8
144600,3,10603,3197,10,9
144601,4,10603,3197,9,8
144602,3,10597,3197,9,8
144603,4,10597,3197,8,7
144604,3,10646,3197,10,9
144605,4,10646,3197,10,9
144606,3,11003,3197,9,8
144607,3,11098,3258,9,8
144608,4,11003,3197,9,8
144609,3,10516,3197,10,9
144610,4,10516,3197,10,9
144611,3,10685,3197,11,10
144612,3,10997,3258,9,8
144613,3,10686,3258,10,9
144614,4,10685,3197,11,10
144615,3,10991,3197,9,8
144616,4,10991,3197,9,8
144617,3,10599,3197,9,8
144618,3,2898,3258,8,7
144619,4,10599,3197,9,8
144620,3,10644,3258,10,9
144621,3,10633,3197,11,10
144622,4,10633,3197,10,9
144623,3,10632,3197,9,8
144624,4,10632,3197,8,7
144625,3,10680,3258,11,10
144626,3,11192,3197,10,9
144627,3,10968,3258,8,7
144628,4,11192,3197,9,8
144629,3,11001,3258,10,9
144630,3,10573,3258,10,9
144631,3,10595,3197,10,9
144632,4,10595,3197,10,9
144633,3,10990,3197,10,9
144635,3,10591,3258,10,9
144636,3,10971,3258,4,3
144637,3,10973,3258,10,9
144638,3,11102,3258,10,9
144639,4,11095,3258,9,8
144640,4,11096,3258,11,10
144641,4,11098,3258,10,9
144642,4,10990,3197,10,9
144643,4,10997,3258,10,9
144644,4,10686,3258,11,10
144645,4,2898,3258,10,9
144646,4,10644,3258,11,10
144647,4,10680,3258,11,10
144648,4,10968,3258,10,9
144649,4,11001,3258,11,10
144650,4,10573,3258,10,9
144651,4,10591,3258,11,10
144652,3,10894,3198,7,6
144653,4,10894,3198,7,6
144654,3,10609,3198,9,8
144655,4,10609,3198,8,7
144656,3,10895,3198,3,2
144657,4,10971,3258,8,7
144658,4,10895,3198,4,3
144659,4,10973,3258,11,10
144660,3,10970,3198,10,9
144661,4,10970,3198,11,10
144662,3,10604,3198,9,8
144663,4,10604,3198,8,7
144664,3,10608,3198,9,8
144665,4,10608,3198,8,7
144666,3,10605,3198,9,8
144667,4,10605,3198,7,6
144668,3,10995,3198,9,8
144669,4,10995,3198,8,7
144670,3,10586,3198,11,10
144671,4,10586,3198,10,9
144672,3,10933,3236,6,5
144673,4,10933,3236,6,5
144674,3,10625,3198,9,8
144676,4,10625,3198,9,8
144677,3,10927,3236,6,5
144678,4,10927,3236,6,5
144679,3,10649,3198,10,9
144680,4,10649,3198,9,8
144681,3,10629,3198,9,8
144682,4,10629,3198,8,7
144684,3,10598,3236,6,5
144685,4,10598,3236,7,6
144687,3,10979,3198,7,6
144688,4,10979,3198,7,6
144689,3,10577,3236,6,5
144690,3,10572,3198,8,7
144691,4,10577,3236,7,6
144692,4,10572,3198,9,8
144693,3,10566,3198,8,7
144694,4,10566,3198,8,7
144695,4,10620,3258,10,9
144696,3,10575,3198,8,7
144697,4,10575,3198,8,7
144698,3,10989,3198,8,7
144699,3,10976,3236,9,8
144700,4,10976,3236,8,7
144701,4,10989,3198,7,6
144702,3,10603,3198,10,9
144704,3,10621,3236,6,5
144705,4,10603,3198,9,8
144706,3,10597,3198,8,7
144707,4,10621,3236,7,6
144709,3,10929,3236,6,5
144710,4,10929,3236,6,5
144711,3,10646,3198,10,9
144713,4,10646,3198,10,9
144714,3,10570,3236,7,6
144715,4,10570,3236,8,7
144717,3,11340,3236,9,8
144718,4,11340,3236,9,8
144720,3,10650,3236,8,7
144721,4,10650,3236,9,8
144722,3,11003,3198,9,8
144724,4,11003,3198,9,8
144725,3,10516,3198,10,9
144726,4,10516,3198,9,8
144727,3,10685,3198,10,9
144728,4,10685,3198,10,9
144729,3,10630,3236,8,7
144730,4,10630,3236,9,8
144731,3,10991,3198,7,6
144732,4,10991,3198,7,6
144734,3,10940,3236,7,6
144735,4,10940,3236,8,7
144736,3,10599,3198,8,7
144738,4,10599,3198,7,6
144739,3,10633,3198,10,9
144740,4,10633,3198,10,9
144741,3,10632,3198,9,8
144742,4,10632,3198,7,6
144743,3,10576,3236,8,7
144744,4,10576,3236,8,7
144746,3,11192,3198,10,9
144747,4,11192,3198,9,8
144748,3,10595,3198,9,8
144749,4,10595,3198,8,7
144750,3,10990,3198,9,8
144751,3,10942,3236,8,7
144752,4,10942,3236,9,8
144754,3,10898,3236,9,8
144755,4,10898,3236,9,8
144757,3,10950,3236,7,6
144758,4,10950,3236,7,6
144760,3,10934,3236,8,7
144761,4,10934,3236,8,7
144763,3,11428,3236,7,6
144764,4,11428,3236,7,6
144766,3,10589,3236,6,5
144767,4,10589,3236,7,6
144769,3,10965,3236,8,7
144770,4,10965,3236,9,8
144772,4,10990,3198,9,8
144773,3,10981,3236,10,9
144774,4,10981,3236,10,9
144776,3,11429,3236,9,8
144777,4,11429,3236,9,8
144779,3,11100,3236,8,7
144780,4,11100,3236,9,8
144782,3,11387,3236,8,7
144783,4,11387,3236,9,8
144784,3,10959,3236,6,5
144785,4,10959,3236,7,6
144787,3,10951,3236,9,8
144788,4,10951,3236,9,8
144791,3,10899,3266,10,9
144792,3,10947,3266,10,9
144793,3,11249,3266,10,9
144794,3,11108,3266,10,9
144795,3,10962,3266,11,10
144796,3,10961,3266,11,10
144797,3,10901,3266,11,10
144798,3,10948,3266,11,10
144799,3,10937,3266,11,10
144800,3,10939,3266,7,6
144801,3,10883,3266,11,10
144802,3,10938,3266,11,10
144803,3,10964,3266,8,7
144804,3,11212,3266,11,10
144805,3,11008,3266,10,9
144806,3,10890,3266,10,9
144807,3,11016,3266,10,9
144808,3,11089,3266,11,10
144809,3,10892,3266,11,10
144810,3,11090,3266,10,9
144811,3,10944,3266,11,10
144812,4,10899,3266,10,9
144813,4,10947,3266,10,9
144814,4,11249,3266,9,8
144815,4,11108,3266,10,9
144816,4,10962,3266,11,10
144817,4,10961,3266,11,10
144818,4,10901,3266,11,10
144819,4,10948,3266,10,9
144820,4,10937,3266,11,10
144821,4,10939,3266,8,7
144822,4,10883,3266,11,10
144823,4,10938,3266,10,9
144824,4,10964,3266,8,7
144825,4,11212,3266,11,10
144826,4,11008,3266,10,9
144827,4,10890,3266,8,7
144828,4,11016,3266,10,9
144829,4,11089,3266,11,10
144830,4,10892,3266,11,10
144831,4,11090,3266,9,8
144832,4,10944,3266,9,8
144833,3,10949,3267,8,7
144834,3,11107,3267,8,7
144835,3,10900,3267,10,9
144836,3,10988,3267,7,6
144837,3,10902,3267,7,6
144838,3,10903,3267,8,7
144839,3,10931,3267,11,10
144840,3,11427,3267,8,7
144841,3,10882,3267,11,10
144842,3,11458,3267,9,8
144843,3,10935,3267,10,9
144844,3,11000,3267,9,8
144845,3,11452,3267,9,8
144846,3,10945,3267,11,10
144847,3,11250,3267,8,7
144848,3,10975,3267,8,7
144849,3,11009,3267,11,10
144850,3,11012,3267,10,9
144851,3,11017,3267,7,6
144852,3,11459,3267,9,8
144853,3,10893,3267,10,9
144854,4,11107,3267,9,8
144855,4,10900,3267,10,9
144856,4,10988,3267,9,8
144857,4,10902,3267,7,6
144858,4,10903,3267,9,8
144859,4,10931,3267,11,10
144860,4,11427,3267,10,9
144861,4,10882,3267,11,10
144862,4,11458,3267,8,7
144863,4,10935,3267,10,9
144864,4,11000,3267,10,9
144865,4,11452,3267,10,9
144866,4,10945,3267,11,10
144867,4,11250,3267,10,9
144868,4,10975,3267,10,9
144869,4,11009,3267,11,10
144870,4,11012,3267,10,9
144871,4,11017,3267,8,7
144872,4,11459,3267,9,8
144873,4,10893,3267,9,8
144874,3,10949,3366,7,6
144875,3,11107,3366,9,8
144876,3,10900,3366,11,10
144877,3,10988,3366,8,7
144878,3,10903,3366,7,6
144879,3,10931,3366,10,9
144880,3,11427,3366,9,8
144881,3,10882,3366,11,10
144882,3,11458,3366,8,7
144883,3,10935,3366,10,9
144884,3,11000,3366,9,8
144885,3,11452,3366,9,8
144886,3,10945,3366,11,10
144887,3,11250,3366,8,7
144888,3,10975,3366,9,8
144889,3,11009,3366,11,10
144890,3,11012,3366,9,8
144891,3,11017,3366,8,7
144892,3,11459,3366,9,8
144893,3,10893,3366,9,8
144894,4,11107,3366,9,8
144895,4,10900,3366,10,9
144896,4,10988,3366,9,8
144897,4,10903,3366,8,7
144898,4,10931,3366,10,9
144899,4,11427,3366,9,8
144900,4,10882,3366,11,10
144901,4,11458,3366,8,7
144902,4,10935,3366,11,10
144903,4,11000,3366,8,7
144904,4,11452,3366,9,8
144905,4,10945,3366,11,10
144906,4,11250,3366,9,8
144907,4,10975,3366,9,8
144908,4,11009,3366,11,10
144909,4,11012,3366,9,8
144910,4,11017,3366,8,7
144911,4,11459,3366,9,8
144912,4,10893,3366,8,7
144913,3,11477,3228,7,6
144914,4,11477,3228,7,6
144915,3,10648,3228,6,5
144916,4,10648,3228,7,6
144917,4,11111,3228,9,8
144918,3,11112,3228,7,6
144919,4,11112,3228,8,7
144920,3,11451,3228,8,7
144921,4,11451,3228,10,9
144922,3,10638,3228,7,6
144923,4,10638,3228,8,7
144924,3,11450,3228,6,5
144925,4,11450,3228,7,6
144926,3,11113,3228,11,10
144927,4,11113,3228,10,9
144928,3,11114,3228,8,7
144929,4,11114,3228,9,8
144930,3,10596,3228,8,7
144931,4,10596,3228,9,8
144932,3,10657,3228,9,8
144933,4,10657,3228,8,7
144934,3,10653,3228,8,7
144935,4,10653,3228,8,7
144936,3,10699,3228,11,10
144937,4,10699,3228,10,9
144938,3,10583,3228,9,8
144939,4,10583,3228,9,8
144940,3,10631,3228,9,8
144941,4,10631,3228,9,8
144942,3,11116,3228,9,8
144943,4,11116,3228,9,8
144944,4,11117,3228,5,4
144945,3,10656,3228,10,9
144946,4,10656,3228,9,8
144947,4,10655,3228,8,7
144948,3,11118,3228,10,9
144949,4,11118,3228,9,8
144950,3,1748,3228,6,5
144951,4,1748,3228,7,6
144952,3,10607,3228,8,7
144953,4,10607,3228,9,8
144954,4,11339,3228,7,6
144955,3,10617,3228,7,6
144956,4,10617,3228,7,6
144957,3,11120,3228,11,10
144958,4,11120,3228,10,9
144959,3,11121,3228,11,10
144960,4,11121,3228,10,9
144961,3,11122,3228,10,9
144962,4,11122,3228,9,8
144963,3,10601,3228,11,10
144964,4,10601,3228,10,9
144965,3,11477,3231,7,6
144966,4,11477,3231,7,6
144967,3,10648,3231,8,7
144968,4,10648,3231,7,6
144970,3,11112,3231,7,6
144971,4,11112,3231,8,7
144972,3,11451,3231,9,8
144973,4,11451,3231,9,8
144974,3,10638,3231,9,8
144975,4,10638,3231,9,8
144976,3,11450,3231,6,5
144977,4,11450,3231,8,7
144978,3,11113,3231,11,10
144979,4,11113,3231,10,9
144980,3,11114,3231,8,7
144981,4,11114,3231,8,7
144982,3,10596,3231,9,8
144983,4,10596,3231,9,8
144984,3,10657,3231,9,8
144985,4,10657,3231,9,8
144986,3,10653,3231,7,6
144987,4,10653,3231,7,6
144988,3,10699,3231,10,9
144989,4,10699,3231,10,9
144990,3,10583,3231,10,9
144991,4,10583,3231,8,7
144992,3,10631,3231,9,8
144993,4,10631,3231,9,8
144994,3,10656,3231,11,10
144995,4,10656,3231,10,9
144996,3,11118,3231,9,8
144997,4,11118,3231,9,8
144998,3,1748,3231,6,5
144999,4,1748,3231,7,6
145000,3,10607,3231,11,10
145001,4,10607,3231,10,9
145002,3,10617,3231,7,6
145003,4,10617,3231,7,6
145004,3,11121,3231,11,10
145005,4,11121,3231,10,9
145006,3,11122,3231,9,8
145007,4,11122,3231,8,7
145008,3,10601,3231,10,9
145009,4,10601,3231,10,9
145011,3,10949,3367,5,4
145012,4,10949,3367,6,5
145014,3,11107,3367,7,6
145015,4,11107,3367,8,7
145017,3,10900,3367,7,6
145018,4,10900,3367,7,6
145020,3,10988,3367,7,6
145021,4,10988,3367,8,7
145023,3,10902,3367,9,8
145024,4,10902,3367,9,8
145026,3,10903,3367,5,4
145027,4,10903,3367,7,6
145029,3,10931,3367,11,10
145030,4,10931,3367,11,10
145032,3,11427,3367,8,7
145033,4,11427,3367,9,8
145035,3,10882,3367,8,7
145036,4,10882,3367,8,7
145038,3,11458,3367,9,8
145039,4,11458,3367,8,7
145041,3,10935,3367,7,6
145042,4,10935,3367,8,7
145044,3,11000,3367,8,7
145045,4,11000,3367,8,7
145047,3,11452,3367,10,9
145048,4,11452,3367,9,8
145050,3,10945,3367,11,10
145051,4,10945,3367,11,10
145053,3,11250,3367,6,5
145054,4,11250,3367,6,5
145056,3,10975,3367,6,5
145057,4,10975,3367,7,6
145059,3,11009,3367,9,8
145060,4,11009,3367,9,8
145062,3,11012,3367,7,6
145063,4,11012,3367,7,6
145065,3,11017,3367,6,5
145066,4,11017,3367,6,5
145068,3,11459,3367,5,4
145069,4,11459,3367,6,5
145071,3,10893,3367,6,5
145072,4,10893,3367,6,5
145074,4,11477,3232,10,9
145076,4,10648,3232,10,9
145078,3,11111,3232,11,10
145079,4,11111,3232,11,10
145081,3,11112,3232,8,7
145082,4,11112,3232,8,7
145084,4,11450,3232,8,7
145087,4,11451,3232,8,7
145090,3,10638,3232,7,6
145091,4,10638,3232,7,6
145093,3,11113,3232,8,7
145094,4,11113,3232,8,7
145096,3,11114,3232,8,7
145097,4,11114,3232,8,7
145099,3,10596,3232,7,6
145100,4,10596,3232,8,7
145101,4,10657,3232,11,10
145103,4,10653,3232,9,8
145105,3,10699,3232,8,7
145106,4,10699,3232,8,7
145108,3,10583,3232,7,6
145109,4,10583,3232,8,7
145111,3,10631,3232,7,6
145112,4,10631,3232,8,7
145114,3,11117,3232,11,10
145115,4,11117,3232,11,10
145117,3,10656,3232,8,7
145118,4,10656,3232,9,8
145119,4,10655,3232,10,9
145121,4,11118,3232,7,6
145123,4,1748,3232,3,2
145125,4,10607,3232,11,10
145127,4,11339,3232,6,5
145129,3,10617,3232,6,5
145130,4,10617,3232,7,6
145132,3,11121,3232,10,9
145133,4,11121,3232,10,9
145134,3,11122,3232,8,7
145135,4,11122,3232,9,8
145137,3,10601,3232,9,8
145138,4,10601,3232,9,8
145140,3,10899,3277,9,8
145141,4,10899,3277,9,8
145143,3,10947,3277,9,8
145144,4,10947,3277,9,8
145146,3,11249,3277,6,5
145147,4,11249,3277,6,5
145149,3,11108,3277,9,8
145150,4,11108,3277,9,8
145152,3,10962,3277,7,6
145153,4,10962,3277,7,6
145155,3,10961,3277,10,9
145156,4,10961,3277,10,9
145158,3,10901,3277,8,7
145159,4,10901,3277,8,7
145161,3,10948,3277,7,6
145162,4,10948,3277,8,7
145164,3,10937,3277,8,7
145165,4,10937,3277,8,7
145167,3,10939,3277,9,8
145168,4,10939,3277,9,8
145170,3,10883,3277,8,7
145171,4,10883,3277,8,7
145173,3,10938,3277,7,6
145174,4,10938,3277,7,6
145176,3,10964,3277,8,7
145177,4,10964,3277,7,6
145179,3,11212,3277,10,9
145180,4,11212,3277,10,9
145182,3,11008,3277,8,7
145183,4,11008,3277,8,7
145185,3,10890,3277,5,4
145186,4,10890,3277,6,5
145188,3,11016,3277,6,5
145189,4,11016,3277,6,5
145191,3,11089,3277,11,10
145192,4,11089,3277,11,10
145194,3,10892,3277,9,8
145195,4,10892,3277,8,7
145197,3,11090,3277,6,5
145198,4,11090,3277,6,5
145200,3,10944,3277,7,6
145201,4,10944,3277,7,6
145203,3,10963,3326,10,9
145204,4,10963,3326,10,9
145205,3,10879,3326,9,8
145206,4,10879,3326,10,9
145207,3,10969,3326,10,9
145208,4,10969,3326,10,9
145209,3,10982,3326,9,8
145210,4,10982,3326,9,8
145211,3,10880,3326,9,8
145212,4,10880,3326,9,8
145213,3,10904,3326,10,9
145214,4,10904,3326,10,9
145215,3,11105,3326,10,9
145216,4,11105,3326,11,10
145217,3,10906,3326,10,9
145218,4,10906,3326,9,8
145219,3,10977,3326,10,9
145221,4,10977,3326,10,9
145222,3,10984,3326,10,9
145223,4,10984,3326,11,10
145224,3,10967,3326,9,8
145225,4,10967,3326,9,8
145226,3,10885,3326,10,9
145227,4,10885,3326,10,9
145228,3,10887,3326,10,9
145229,4,10887,3326,10,9
145230,3,11386,3326,9,8
145231,4,11386,3326,9,8
145232,3,11092,3326,10,9
145233,4,11092,3326,10,9
145234,3,11093,3326,10,9
145235,4,11093,3326,10,9
145236,3,11106,3326,8,7
145237,4,11106,3326,7,6
145238,3,10891,3326,10,9
145239,4,10891,3326,11,10
145240,3,10966,3326,10,9
145241,4,10966,3326,11,10
145242,3,10949,3325,8,7
145243,4,10949,3325,6,5
145244,3,11107,3325,8,7
145245,4,11107,3325,7,6
145246,3,10900,3325,10,9
145247,4,10900,3325,9,8
145248,3,10988,3325,8,7
145249,4,10988,3325,9,8
145250,3,10903,3325,7,6
145251,4,10903,3325,8,7
145252,3,10931,3325,10,9
145253,4,10931,3325,10,9
145254,3,11427,3325,8,7
145255,4,11427,3325,10,9
145256,3,10882,3325,9,8
145257,4,10882,3325,10,9
145258,4,11458,3325,9,8
145259,3,11458,3325,9,8
145260,3,10935,3325,8,7
145261,4,10935,3325,9,8
145262,3,11000,3325,9,8
145263,4,11000,3325,7,6
145264,3,10945,3325,10,9
145265,4,10945,3325,11,10
145266,3,11452,3325,9,8
145267,4,11452,3325,8,7
145268,3,11250,3325,8,7
145269,4,11250,3325,10,9
145270,3,10975,3325,8,7
145271,4,10975,3325,9,8
145272,3,11009,3325,9,8
145273,4,11009,3325,10,9
145274,3,11012,3325,9,8
145275,4,11012,3325,9,8
145276,3,11017,3325,9,8
145277,4,11017,3325,8,7
145278,3,11459,3325,9,8
145279,4,11459,3325,9,8
145280,3,10893,3325,9,8
145281,4,10893,3325,9,8
145282,3,10899,3262,9,8
145283,4,10899,3262,8,7
145284,3,10947,3262,9,8
145285,4,10947,3262,10,9
145286,3,11249,3262,8,7
145287,4,11249,3262,8,7
145288,3,11108,3262,8,7
145289,4,11108,3262,8,7
145290,3,10962,3262,9,8
145291,4,10962,3262,9,8
145292,3,10961,3262,9,8
145293,4,10961,3262,10,9
145294,3,10901,3262,9,8
145295,4,10901,3262,9,8
145296,3,10948,3262,9,8
145297,4,10948,3262,9,8
145298,3,10937,3262,9,8
145299,4,10937,3262,10,9
145300,3,10939,3262,8,7
145301,4,10939,3262,8,7
145302,3,10883,3262,9,8
145303,4,10883,3262,10,9
145304,3,10938,3262,9,8
145305,4,10938,3262,9,8
145306,3,10964,3262,8,7
145307,4,10964,3262,7,6
145308,3,11212,3262,10,9
145309,4,11212,3262,10,9
145310,3,11008,3262,8,7
145311,4,11008,3262,8,7
145312,3,11016,3262,9,8
145313,4,11016,3262,9,8
145314,3,11089,3262,9,8
145315,4,11089,3262,9,8
145316,3,10892,3262,10,9
145317,4,10892,3262,10,9
145318,3,10944,3262,9,8
145319,4,10944,3262,8,7
145320,3,10949,3364,8,7
145321,4,10949,3364,5,4
145323,3,10598,3214,8,7
145324,4,10598,3214,7,6
145325,3,10577,3214,7,6
145326,4,10577,3214,6,5
145327,3,10976,3214,8,7
145328,4,10976,3214,8,7
145329,3,10621,3214,8,7
145330,4,10621,3214,7,6
145331,3,10570,3214,8,7
145332,4,10570,3214,8,7
145333,3,10630,3214,8,7
145334,4,10630,3214,7,6
145335,3,10940,3214,10,9
145336,4,10940,3214,9,8
145337,4,4504,2370,6,5
145338,4,4504,2371,20,19
145339,3,10897,3214,9,8
145340,4,10897,3214,8,7
145341,3,10934,3214,9,8
145342,4,10934,3214,8,7
145343,3,10965,3214,9,8
145344,4,10965,3214,9,8
145345,3,10958,3214,10,9
145346,4,10958,3214,9,8
145347,3,11387,3214,11,10
145348,4,11387,3214,11,10
145349,3,11097,3258,10,9
145350,4,11097,3258,11,10
145351,3,10999,3258,7,6
145352,4,10999,3258,9,8
145353,4,11102,3258,11,10
145354,3,11107,3329,8,7
145355,4,11107,3329,8,7
145356,3,10900,3329,10,9
145357,4,10900,3329,9,8
145358,3,10988,3329,8,7
145359,4,10988,3329,8,7
145360,3,10902,3329,5,4
145361,4,10902,3329,5,4
145362,3,10903,3329,6,5
145363,4,10903,3329,7,6
145364,3,10931,3329,10,9
145365,4,10931,3329,9,8
145366,3,11427,3329,9,8
145367,4,11427,3329,9,8
145368,3,10882,3329,10,9
145369,4,10882,3329,10,9
145370,3,11458,3329,9,8
145371,4,11458,3329,8,7
145372,3,10935,3329,10,9
145373,4,10935,3329,10,9
145374,3,11000,3329,8,7
145375,4,11000,3329,8,7
145376,3,11452,3329,9,8
145377,4,11452,3329,9,8
145378,3,10945,3329,10,9
145379,4,10945,3329,10,9
145380,3,11250,3329,9,8
145381,4,11250,3329,10,9
145382,3,10975,3329,8,7
145383,4,10975,3329,8,7
145384,3,11009,3329,11,10
145385,4,11009,3329,11,10
145386,3,11012,3329,10,9
145387,4,11012,3329,8,7
145388,3,11017,3329,9,8
145389,4,11017,3329,7,6
145390,3,11459,3329,8,7
145391,4,11459,3329,7,6
145392,3,10893,3329,9,8
145393,4,10893,3329,8,7
145394,4,10949,3366,6,5
145395,4,10949,3267,6,5
145396,3,10899,3163,10,9
145397,4,10899,3163,9,8
145398,3,10947,3163,10,9
145399,4,10947,3163,10,9
145400,3,11249,3163,8,7
145401,4,11249,3163,8,7
145402,3,11108,3163,9,8
145403,4,11108,3163,9,8
145404,3,10962,3163,10,9
145405,4,10962,3163,10,9
145406,3,10961,3163,11,10
145407,4,10961,3163,11,10
145408,3,10901,3163,11,10
145409,4,10901,3163,10,9
145410,3,10948,3163,9,8
145411,4,10948,3163,8,7
145412,3,10937,3163,10,9
145413,3,10939,3163,9,8
145414,4,10939,3163,8,7
145415,4,10937,3163,10,9
145416,3,10883,3163,9,8
145417,4,10883,3163,9,8
145418,3,10938,3163,11,10
145419,4,10938,3163,10,9
145420,3,10964,3163,9,8
145421,4,10964,3163,8,7
145422,3,11212,3163,10,9
145423,4,11212,3163,10,9
145424,3,11008,3163,9,8
145425,4,11008,3163,8,7
145426,3,10890,3163,8,7
145427,4,10890,3163,7,6
145428,3,11016,3163,10,9
145429,4,11016,3163,10,9
145430,3,11089,3163,9,8
145431,4,11089,3163,10,9
145432,3,10892,3163,10,9
145433,4,10892,3163,9,8
145434,3,11090,3163,8,7
145435,4,11090,3163,8,7
145436,3,10944,3163,9,8
145437,4,10944,3163,8,7
145438,3,10899,3265,8,7
145439,3,10963,3166,11,10
145440,4,10963,3166,11,10
145441,3,10879,3166,11,10
145442,4,10879,3166,11,10
145443,3,10969,3166,11,10
145444,4,10969,3166,11,10
145445,3,10982,3166,9,8
145446,4,10982,3166,8,7
145447,3,10880,3166,10,9
145448,4,10880,3166,10,9
145449,3,10904,3166,11,10
145450,4,10904,3166,11,10
145451,3,11105,3166,11,10
145452,4,11105,3166,11,10
145453,3,10906,3166,11,10
145454,4,10906,3166,11,10
145455,3,10977,3166,11,10
145456,4,10977,3166,10,9
145457,3,10984,3166,10,9
145458,4,10984,3166,10,9
145459,3,10967,3166,10,9
145460,4,10967,3166,9,8
145461,3,10885,3166,9,8
145462,4,10885,3166,10,9
145463,3,10887,3166,11,10
145464,4,10887,3166,10,9
145465,3,11386,3166,10,9
145466,4,11386,3166,10,9
145467,3,11092,3166,10,9
145468,4,11092,3166,10,9
145469,3,11093,3166,11,10
145470,4,11093,3166,10,9
145471,3,11106,3166,9,8
145472,4,11106,3166,8,7
145473,3,10891,3166,11,10
145474,4,10891,3166,11,10
145475,3,11094,3166,7,6
145476,3,11095,3279,9,8
145477,4,11095,3279,9,8
145478,3,11096,3279,10,9
145479,4,11096,3279,10,9
145480,3,11097,3279,9,8
145481,4,11097,3279,9,8
145482,4,11094,3166,6,5
145483,3,10966,3166,11,10
145484,4,10966,3166,10,9
145486,3,10963,3328,11,10
145490,3,10997,3279,10,9
145491,4,10997,3279,10,9
145492,3,10968,3279,9,8
145493,4,10968,3279,9,8
145494,3,10971,3279,8,7
145495,4,10971,3279,9,8
145496,3,11102,3279,9,8
145497,4,11102,3279,10,9
145498,3,10620,3256,9,8
145499,4,10620,3256,9,8
145500,3,10620,3257,10,9
145501,4,10620,3257,10,9
145502,3,10620,3260,7,6
145503,4,10620,3260,9,8
145504,3,11095,3256,8,7
145505,4,11095,3256,8,7
145506,3,11095,3257,9,8
145507,4,11095,3257,9,8
145508,3,11095,3260,9,8
145509,4,11095,3260,9,8
145510,3,11096,3256,11,10
145511,4,11096,3256,10,9
145512,3,11096,3257,11,10
145513,4,11096,3257,10,9
145514,3,11096,3260,9,8
145515,4,11096,3260,10,9
145516,3,11097,3256,11,10
145517,4,11097,3256,10,9
145518,3,11097,3257,9,8
145519,4,11097,3257,10,9
145520,3,11097,3260,10,9
145521,4,11097,3260,10,9
145522,3,11098,3256,8,7
145523,4,11098,3256,9,8
145524,3,11098,3257,10,9
145525,4,11098,3257,9,8
145526,3,11098,3260,8,7
145527,4,11098,3260,9,8
145528,3,10997,3256,10,9
145529,4,10997,3256,11,10
145530,3,10997,3257,10,9
145531,4,10997,3257,11,10
145532,4,10899,3265,8,7
145533,3,10947,3265,9,8
145534,4,10947,3265,9,8
145535,3,11249,3265,7,6
145536,4,11249,3265,8,7
145537,3,10997,3260,10,9
145538,4,10997,3260,10,9
145539,3,11108,3265,9,8
145540,4,11108,3265,9,8
145541,3,10999,3256,7,6
145542,3,10962,3265,10,9
145543,4,10999,3256,8,7
145544,4,10962,3265,9,8
145545,3,10961,3265,10,9
145546,3,10999,3257,6,5
145547,4,10961,3265,10,9
145548,4,10999,3257,8,7
145549,3,10901,3265,10,9
145550,4,10901,3265,10,9
145551,3,10999,3260,5,4
145552,4,10999,3260,7,6
145553,3,10948,3265,8,7
145554,4,10948,3265,8,7
145555,3,10686,3256,11,10
145556,4,10686,3256,11,10
145557,3,10937,3265,8,7
145558,4,10937,3265,8,7
145559,3,10686,3257,11,10
145560,4,10686,3257,11,10
145561,3,10939,3265,8,7
145562,4,10939,3265,8,7
145563,3,10686,3260,10,9
145564,4,10686,3260,10,9
145565,3,10883,3265,8,7
145566,4,10883,3265,8,7
145567,3,2898,3256,9,8
145568,4,2898,3256,9,8
145569,3,10938,3265,10,9
145570,4,10938,3265,10,9
145571,3,10964,3265,7,6
145572,4,10964,3265,7,6
145573,3,2898,3257,11,10
145574,4,2898,3257,11,10
145575,3,11212,3265,10,9
145576,4,11212,3265,10,9
145577,3,2898,3260,8,7
145578,4,2898,3260,9,8
145579,3,11008,3265,8,7
145580,3,10680,3256,10,9
145581,4,11008,3265,8,7
145582,4,10680,3256,11,10
145583,3,10680,3257,10,9
145584,4,10680,3257,11,10
145585,3,10680,3260,9,8
145586,3,11016,3265,9,8
145587,4,10680,3260,10,9
145588,4,11016,3265,8,7
145589,3,10644,3256,10,9
145590,4,10644,3256,10,9
145591,3,11089,3265,9,8
145592,4,11089,3265,10,9
145593,3,10644,3257,10,9
145594,4,10644,3257,10,9
145595,3,10644,3260,10,9
145596,4,10644,3260,10,9
145597,3,10892,3265,7,6
145598,4,10892,3265,8,7
145599,3,10968,3256,9,8
145600,4,10968,3256,10,9
145601,3,11090,3265,7,6
145602,3,10968,3257,10,9
145603,4,10968,3257,11,10
145604,4,11090,3265,7,6
145605,3,10944,3265,8,7
